Answer,2006,2018
Stark ablehnen,0.06345416105012068,0.058941728064300064
Ablehnen,0.31144302952070174,0.24849296718017413
Indifferent,0.33320598339542706,0.31279303415941057
Befürworten,0.18918714580621407,0.2632283991962492
Stark befürworten,0.10270968022753643,0.11654387139986604
