Answer,2006,2018
Stark ablehnen,0.05979341820693883,0.04672897196261682
Ablehnen,0.29395939635037927,0.19492656875834447
Indifferent,0.5196497118809582,0.4959946595460614
Befürworten,0.09915388939830706,0.17690253671562084
Stark befürworten,0.027443584163416634,0.08544726301735647
