Answer,2006,2018
Stark ablehnen,0.040240531849279663,0.021753460777851022
Ablehnen,0.12075396043751539,0.07053394858272907
Indifferent,0.5912236446185822,0.4759393539881345
Befürworten,0.18340442096594212,0.24917600527356626
Stark befürworten,0.06437744212868057,0.1825972313777192
