Answer,2006,2018
Stark ablehnen,0.037860594991339994,0.022905759162303665
Ablehnen,0.16078832421752076,0.10013089005235602
Indifferent,0.4961639648094521,0.3658376963350785
Befürworten,0.22519750308617711,0.30497382198952877
Stark befürworten,0.07998961289551004,0.206151832460733
